Signal_A,Hold,Analysis,Partner,A_type,A_resolved,B_type,B_resolved,L2 Type,N,A_alone_AR,Group_AR,Hit_alone,Hit_group,IE,p_value,sig
ST-08,15,LL ST-06->ST-08,ST-06,risk,risk,risk,risk,Strong Leader,5,-0.0036475166997119077,0.08279139263238396,41.1214953271028,40.0,0.08643890933209576,0.44026971679026916,
ST-08,15,LL ST-08->ST-06,ST-06,risk,risk,risk,risk,Strong Leader,11,-0.0036475166997119077,-0.025017218601752513,41.1214953271028,27.27272727272727,-0.021369701902040572,0.42696399958716746,
ST-08,15,LL FS-04->ST-08,FS-04,risk,risk,opportunity,opportunity,Strong Leader,30,0.0009620884731717421,-0.02651233058468285,41.64305949008499,43.333333333333336,-0.023498965489562703,0.3909265374036819,
ST-08,15,LL ST-08->FS-04,FS-04,risk,risk,opportunity,opportunity,Strong Leader,23,0.0009620884731717421,-0.1326457389706193,41.64305949008499,17.391304347826086,-0.13304553074873726,0.0005217080377397654,***
ST-08,15,LL FS-01->ST-08,FS-01,risk,risk,opportunity,opportunity,Moderate Leader,5,-0.00462256634902508,0.15241311172486144,40.87301587301587,60.0,0.15703567807388633,0.3025318522112397,
ST-08,15,LL ST-08->FS-01,FS-01,risk,risk,opportunity,opportunity,Moderate Leader,4,-0.00462256634902508,0.0606675171808809,40.87301587301587,50.0,0.06529008352990599,0.5137954582579991,
ST-08,20,Co-occ ST-11,ST-11,risk,risk,opportunity,opportunity,Strong Positive,32,-0.011618282474163872,0.0010366882152662883,39.183673469387756,46.875,0.01265497068943016,0.6293911438961155,
ST-08,20,Co-occ ST-13,ST-13,risk,risk,opportunity,opportunity,Strong Positive,23,-0.010688364905645377,-0.024092178513989763,39.516129032258064,39.130434782608695,-0.013403813608344386,0.6952794505758264,
ST-08,20,Co-occ FS-04,FS-04,risk,risk,opportunity,opportunity,Strong Positive,9,-0.01138362249081595,0.013613583601840265,39.44591029023747,44.44444444444444,0.024997206092656217,0.7157679551423564,
ST-08,20,Co-occ ST-12,ST-12,risk,risk,adaptive,risk,Strong Positive,21,-0.011282875871988902,-0.00424943786277149,39.67828418230563,33.33333333333333,0.007033438009217413,0.8924744589124782,
ST-08,20,Co-occ ST-04,ST-04,risk,risk,risk,risk,Moderate Positive,14,-0.011119479586507221,-0.009521104784427668,39.7078353253652,28.57142857142857,0.0015983748020795534,0.9704472514118803,
ST-08,20,Co-occ FS-03,FS-03,risk,risk,opportunity,opportunity,Moderate Positive,7,-0.01139316228532401,0.021791391603474642,39.473684210526315,42.857142857142854,0.03318455388879865,0.5334578459222081,
ST-08,20,Co-occ ST-02B,ST-02B,risk,risk,risk,risk,Moderate Positive,22,-0.010003421810760171,-0.04789610666389072,39.86577181208054,27.27272727272727,-0.03789268485313055,0.04988623500490719,**
ST-08,20,Co-occ ST-07,ST-07,risk,risk,opportunity,opportunity,Moderate Positive,5,-0.01071434483098935,-0.06838656688160832,39.63254593175853,20.0,-0.057672222050618976,0.0250541998374747,**
ST-08,20,LL ST-10->ST-08,ST-10,risk,risk,opportunity,opportunity,Moderate Leader,10,-0.008027911220813937,-0.024905952144945988,40.27210884353741,40.0,-0.016878040924132,0.6370697274751498,
ST-08,20,LL ST-08->ST-10,ST-10,risk,risk,opportunity,opportunity,Moderate Leader,22,-0.008027911220813937,-0.10712224213064642,40.27210884353741,13.636363636363635,-0.09909433090983234,0.0001404787460907997,***
ST-08,20,LL ST-12->ST-08,ST-12,risk,risk,adaptive,risk,Strong Leader,21,-0.011816412400790394,-0.026324102539394406,39.91416309012876,28.57142857142857,-0.015791081396771087,0.6861751139485013,
ST-08,20,LL ST-08->ST-12,ST-12,risk,risk,adaptive,risk,Strong Leader,27,-0.011816412400790394,0.014332282513123695,39.91416309012876,40.74074074074074,0.026722666448408743,0.4150027578152158,
ST-08,20,LL ST-06->ST-08,ST-06,risk,risk,risk,risk,Strong Leader,5,-0.011564653035820632,0.03680345512393225,39.65287049399199,20.0,0.04836810815975295,0.6062413745967312,
ST-08,20,LL ST-08->ST-06,ST-06,risk,risk,risk,risk,Strong Leader,11,-0.011564653035820632,0.00933813198601685,39.65287049399199,45.45454545454545,0.020902785021837494,0.6855783904431463,
ST-08,20,LL FS-04->ST-08,FS-04,risk,risk,opportunity,opportunity,Strong Leader,30,-0.0068798414311330505,-0.021194951084092715,40.36827195467422,36.666666666666664,-0.009753769730957228,0.7747226095345525,
ST-08,20,LL ST-08->FS-04,FS-04,risk,risk,opportunity,opportunity,Strong Leader,23,-0.0068798414311330505,-0.15526288443672864,40.36827195467422,13.043478260869565,-0.14834237186769222,0.0003147759063300004,***
ST-08,20,LL FS-01->ST-08,FS-01,risk,risk,opportunity,opportunity,Moderate Leader,5,-0.012069847798346457,0.1218758795227863,39.41798941798942,60.0,0.13394572732113239,0.4715710884460238,
ST-08,20,LL ST-08->FS-01,FS-01,risk,risk,opportunity,opportunity,Moderate Leader,4,-0.012069847798346457,0.029474890124304494,39.41798941798942,50.0,0.04154473792265094,0.6940132572162501,
ST-09,1,Co-occ ST-01B,ST-01B,risk,risk,opportunity,opportunity,Strong Positive,266,0.0026385686839570555,0.0036808935070626538,46.83175528040787,53.00751879699248,0.0010423248231055983,0.690253015640276,
ST-09,1,Co-occ ST-02A,ST-02A,risk,risk,risk,risk,Strong Positive,385,0.0003972065999125502,0.010659156882237309,46.25199362041467,52.98701298701298,0.010261950282324758,0.001702861244448739,***
ST-09,1,Co-occ ST-02B,ST-02B,risk,risk,risk,risk,Strong Positive,300,0.0022542670404100905,0.005278029696141966,47.34876773711726,50.0,0.0030237626557318756,0.3160684926340587,
ST-09,1,Co-occ ST-04,ST-04,risk,risk,risk,risk,Strong Positive,93,0.0034347273796463923,-0.007615226376146451,48.31824062095731,39.784946236559136,-0.011049953755792843,0.02778503884481931,**
ST-09,1,Co-occ ST-07,ST-07,risk,risk,opportunity,opportunity,Strong Positive,61,0.002356506317682839,0.014480418141773449,47.02154626108999,68.85245901639344,0.01212391182409061,0.008797305844759462,***
ST-09,1,Co-occ ST-12,ST-12,risk,risk,adaptive,risk,Strong Positive,107,0.002127691999278257,0.012544376944461795,47.193211488250654,57.009345794392516,0.010416684945183538,0.03410152822455226,**
ST-09,1,Co-occ FS-07,FS-07,risk,risk,risk,risk,Strong Positive,48,0.0025311389562953234,0.011975633260121714,47.95725958516656,43.75,0.00944449430382639,0.3712163098352794,
ST-09,1,Co-occ FS-01,FS-01,risk,risk,opportunity,opportunity,Strong Positive,9,0.002613254164195585,0.038029798701433165,47.66871165644172,77.77777777777779,0.03541654453723758,0.045715233247084264,**
ST-09,1,Co-occ ST-03,ST-03,risk,risk,risk,risk,Strong Positive,84,0.003088982204533361,-0.0023987482392580197,47.652733118971064,51.19047619047619,-0.00548773044379138,0.09970640912728501,*
ST-09,1,LL ST-02A->ST-09,ST-02A,risk,risk,risk,risk,Strong Leader,202,-0.0002733143019073491,-0.0015371132954514037,45.270988310308184,47.02970297029702,-0.0031954231496528892,0.32112629521698777,
ST-09,1,LL ST-09->ST-02A,ST-02A,risk,risk,risk,risk,Strong Leader,164,-0.0002733143019073491,0.004809246525513938,45.270988310308184,50.0,0.005671731473539978,0.11209336509037482,
ST-09,1,LL ST-07->ST-09,ST-07,risk,risk,opportunity,opportunity,Moderate Leader,201,0.003353998141052425,-0.0032063828647020073,47.20357941834452,45.27363184079602,-0.006101665514768098,0.05943973913411371,*
ST-09,1,LL ST-09->ST-07,ST-07,risk,risk,opportunity,opportunity,Moderate Leader,86,0.003353998141052425,-0.0015742783714213975,47.20357941834452,51.162790697674424,-0.001227405929001488,0.6258806760146731,
ST-09,1,LL ST-02B->ST-09,ST-02B,risk,risk,risk,risk,Strong Leader,113,0.0005873361416720153,0.0037657816203219502,45.768880800727935,53.09734513274337,-3.357754112574634e-07,0.9999468891003609,
ST-09,1,LL ST-09->ST-02B,ST-02B,risk,risk,risk,risk,Strong Leader,155,0.0005873361416720153,0.012379363195367884,45.768880800727935,56.12903225806451,0.011450630935408173,0.009697628187329554,***
ST-09,1,LL ST-04->ST-09,ST-04,risk,risk,risk,risk,Strong Leader,134,0.003985195946229004,0.0014821593854773948,49.042145593869726,40.298507462686565,-0.0020381667939386346,0.6069270114566705,
ST-09,1,LL ST-09->ST-04,ST-04,risk,risk,risk,risk,Strong Leader,123,0.003985195946229004,0.0012426139234761784,49.042145593869726,49.59349593495935,-0.002285477731583021,0.5991682586843372,
ST-09,1,LL ST-04->ST-09,ST-04,risk,risk,risk,risk,Strong Leader,134,0.003985195946229004,0.0014821593854773948,49.042145593869726,40.298507462686565,-0.0020381667939386346,0.6069270114566705,
ST-09,1,LL ST-09->ST-04,ST-04,risk,risk,risk,risk,Strong Leader,123,0.003985195946229004,0.0012426139234761784,49.042145593869726,49.59349593495935,-0.002285477731583021,0.5991682586843372,
ST-09,1,LL ST-05->ST-09,ST-05,risk,risk,opportunity,opportunity,Strong Leader,10,0.0028605909696280255,0.0047937132945481825,48.027127003699135,30.0,0.0019331223249201544,0.7583974674236567,
ST-09,1,LL ST-09->ST-05,ST-05,risk,risk,opportunity,opportunity,Strong Leader,6,0.0028605909696280255,-0.006195718174578664,48.027127003699135,33.33333333333333,-0.0090563091442067,0.27950239002009236,
ST-09,1,LL FS-07->ST-09,FS-07,risk,risk,risk,risk,Strong Leader,11,0.0023109109461653733,-0.007897530050620782,47.86605384110308,54.54545454545454,-0.01133777609354985,0.44176293779233156,
ST-09,1,LL ST-09->FS-07,FS-07,risk,risk,risk,risk,Strong Leader,59,0.0023109109461653733,0.00775195276293469,47.86605384110308,47.45762711864407,0.005739602138120013,0.5853799543429077,
ST-09,1,LL ST-11->ST-09,ST-11,risk,risk,opportunity,opportunity,Strong Leader,16,0.0033057053230093445,-0.001978912009653502,48.500319081046584,37.5,-0.0044711631476941835,0.377033873210435,
ST-09,1,LL ST-09->ST-11,ST-11,risk,risk,opportunity,opportunity,Strong Leader,57,0.0033057053230093445,-0.009730856161120717,48.500319081046584,31.57894736842105,-0.012954310229791894,0.000144312756895415,***
ST-09,1,LL ST-12->ST-09,ST-12,risk,risk,adaptive,risk,Strong Leader,183,0.0012747934401891555,0.008210546119995029,46.57210401891253,51.36612021857923,0.006936753599544468,0.11689532932637903,
ST-09,1,LL ST-09->ST-12,ST-12,risk,risk,adaptive,risk,Strong Leader,102,0.0012747934401891555,0.0023551098062801258,46.57210401891253,49.01960784313725,-0.0004715321845372943,0.9268102287056437,
ST-09,1,LL ST-03->ST-09,ST-03,risk,risk,risk,risk,Strong Leader,100,0.0034302435279382182,0.0006101383439158031,48.1111903064861,43.0,-0.001726881030224847,0.6547676537421456,
ST-09,1,LL ST-09->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,82,0.0034302435279382182,-0.0007379216690099676,48.1111903064861,45.1219512195122,-0.003490221857693469,0.3894492469474571,
ST-09,1,LL ST-12->ST-09,ST-12,risk,risk,adaptive,risk,Moderate Leader,183,0.0012747934401891555,0.008210546119995029,46.57210401891253,51.36612021857923,0.006936753599544468,0.11689532932637903,
ST-09,1,LL ST-09->ST-12,ST-12,risk,risk,adaptive,risk,Moderate Leader,102,0.0012747934401891555,0.0023551098062801258,46.57210401891253,49.01960784313725,-0.0004715321845372943,0.9268102287056437,
ST-09,1,LL ST-03->ST-09,ST-03,risk,risk,risk,risk,Strong Leader,100,0.0034302435279382182,0.0006101383439158031,48.1111903064861,43.0,-0.001726881030224847,0.6547676537421456,
ST-09,1,LL ST-09->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,82,0.0034302435279382182,-0.0007379216690099676,48.1111903064861,45.1219512195122,-0.003490221857693469,0.3894492469474571,
ST-09,1,LL FS-01->ST-09,FS-01,risk,risk,opportunity,opportunity,Strong Leader,8,0.002635942911351837,0.0025575910200446054,47.6780185758514,37.5,0.0005739457056544457,0.9624817633275093,
ST-09,1,LL ST-09->FS-01,FS-01,risk,risk,opportunity,opportunity,Strong Leader,8,0.002635942911351837,-0.0025114671663770734,47.6780185758514,50.0,-0.005219263650256037,0.6285886039878248,
ST-09,3,Co-occ ST-01B,ST-01B,risk,risk,opportunity,opportunity,Strong Positive,266,0.001339215151615504,0.004431965343434323,42.82592862345229,53.75939849624061,0.003092750191818819,0.48371401840754347,
ST-09,3,Co-occ ST-02A,ST-02A,risk,risk,risk,risk,Strong Positive,385,-0.0033343153542530596,0.018698380879882997,42.42424242424242,51.688311688311686,0.022032696234136055,6.06881288824912e-05,***
ST-09,3,Co-occ ST-02B,ST-02B,risk,risk,risk,risk,Strong Positive,300,0.0013040426511455048,0.004238440248792621,44.36146377893951,45.666666666666664,0.002934397597647116,0.5589734300422391,
ST-09,3,Co-occ ST-04,ST-04,risk,risk,risk,risk,Strong Positive,93,0.0027493029832274954,-0.01325566911342034,44.89003880983182,39.784946236559136,-0.016004972096647835,0.040260044470179945,**
ST-09,3,Co-occ ST-07,ST-07,risk,risk,opportunity,opportunity,Strong Positive,61,0.0009894930478567515,0.023872543524650226,43.662864385297844,68.85245901639344,0.022883050476793475,0.002168262486560435,***
ST-09,3,Co-occ ST-12,ST-12,risk,risk,adaptive,risk,Strong Positive,107,0.0009954927584167508,0.013949068024552848,44.190600522193215,50.467289719626166,0.012953575266136098,0.1057434862833091,
ST-09,3,Co-occ FS-07,FS-07,risk,risk,risk,risk,Strong Positive,48,0.0016448665844353803,0.008347134347602675,44.751728472658705,39.58333333333333,0.006702267763167295,0.7104240335932044,
ST-09,3,Co-occ FS-01,FS-01,risk,risk,opportunity,opportunity,Strong Positive,9,0.0015536202144215733,0.053916026112716876,44.5398773006135,55.55555555555556,0.0523624058982953,0.2682060966354931,
ST-09,3,Co-occ ST-03,ST-03,risk,risk,risk,risk,Strong Positive,84,0.0021543276970151207,-0.0039563617182963706,44.30868167202572,50.0,-0.006110689415311491,0.3560732458101077,
ST-09,3,LL ST-02A->ST-09,ST-02A,risk,risk,risk,risk,Strong Leader,202,-0.007493327348425432,0.0002611138058352144,39.53241232731137,49.00990099009901,-0.00013364919197639865,0.9826621057814893,
ST-09,3,LL ST-09->ST-02A,ST-02A,risk,risk,risk,risk,Strong Leader,164,-0.007493327348425432,0.021133379866173828,39.53241232731137,56.09756097560976,0.02817399524735651,0.0001764470806659979,***
ST-09,3,LL ST-07->ST-09,ST-07,risk,risk,opportunity,opportunity,Moderate Leader,201,0.0012449881291103655,-0.003342247755275918,43.17673378076063,42.78606965174129,-0.006426167209093217,0.20328819025856149,
ST-09,3,LL ST-09->ST-07,ST-07,risk,risk,opportunity,opportunity,Moderate Leader,86,0.0012449881291103655,0.004281964941030345,43.17673378076063,54.65116279069767,0.006568026701320775,0.27146526729302023,
ST-09,3,LL ST-02B->ST-09,ST-02B,risk,risk,risk,risk,Strong Leader,113,-0.0051180184939099635,0.011630682327052697,41.40127388535032,51.32743362831859,0.004369702412949019,0.6357926677316366,
ST-09,3,LL ST-09->ST-02B,ST-02B,risk,risk,risk,risk,Strong Leader,155,-0.0051180184939099635,0.04408978117529334,41.40127388535032,60.64516129032258,0.047911249765097995,7.073136454316398e-07,***
ST-09,3,LL ST-04->ST-09,ST-04,risk,risk,risk,risk,Strong Leader,134,0.002301971022196638,0.00811679242082403,44.90421455938697,45.52238805970149,0.006006207512824024,0.4567468485066484,
ST-09,3,LL ST-09->ST-04,ST-04,risk,risk,risk,risk,Strong Leader,123,0.002301971022196638,0.00028103601747903864,44.90421455938697,41.46341463414634,-0.0029648569464696952,0.7004538921342611,
ST-09,3,LL ST-04->ST-09,ST-04,risk,risk,risk,risk,Strong Leader,134,0.002301971022196638,0.00811679242082403,44.90421455938697,45.52238805970149,0.006006207512824024,0.4567468485066484,
ST-09,3,LL ST-09->ST-04,ST-04,risk,risk,risk,risk,Strong Leader,123,0.002301971022196638,0.00028103601747903864,44.90421455938697,41.46341463414634,-0.0029648569464696952,0.7004538921342611,
ST-09,3,LL ST-05->ST-09,ST-05,risk,risk,opportunity,opportunity,Strong Leader,10,0.0019625130712633333,0.0043285114310250145,44.69790382244143,50.0,0.002365998359761684,0.8843437256614064,
ST-09,3,LL ST-09->ST-05,ST-05,risk,risk,opportunity,opportunity,Strong Leader,6,0.0019625130712633333,-0.019177826539803794,44.69790382244143,16.666666666666664,-0.02114033961106715,0.07276550860641495,*
ST-09,3,LL FS-07->ST-09,FS-07,risk,risk,risk,risk,Strong Leader,11,0.000464346029267233,0.026568486131952774,44.45173998686802,81.81818181818183,0.021292799455344156,0.4123489157193798,
ST-09,3,LL ST-09->FS-07,FS-07,risk,risk,risk,risk,Strong Leader,59,0.000464346029267233,0.02735464192328066,44.45173998686802,45.76271186440678,0.02610320219787667,0.21005488223295044,
ST-09,3,LL ST-11->ST-09,ST-11,risk,risk,opportunity,opportunity,Strong Leader,16,0.0027173444533498945,0.01252850391012392,45.05424377791959,68.75,0.011584246585849951,0.48307678356165606,
ST-09,3,LL ST-09->ST-11,ST-11,risk,risk,opportunity,opportunity,Strong Leader,57,0.0027173444533498945,-0.02535855191627093,45.05424377791959,24.561403508771928,-0.028273111079240403,6.934834491101327e-07,***
ST-09,3,LL ST-12->ST-09,ST-12,risk,risk,adaptive,risk,Strong Leader,183,-0.0013306731533041672,0.009353069155058617,42.00157604412924,53.551912568306015,0.008556798275596612,0.3169716945677812,
ST-09,3,LL ST-09->ST-12,ST-12,risk,risk,adaptive,risk,Strong Leader,102,-0.0013306731533041672,0.016139026832559317,42.00157604412924,55.88235294117647,0.01534150607495811,0.06955445179406827,*
ST-09,3,LL ST-03->ST-09,ST-03,risk,risk,risk,risk,Strong Leader,100,0.002473975529950731,7.463767000654848e-05,44.3335709194583,46.0,-0.0013472176545507714,0.8172541721640114,
ST-09,3,LL ST-09->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,82,0.002473975529950731,-0.0013898885154258603,44.3335709194583,45.1219512195122,-0.003312656188886728,0.6089343235590561,
ST-09,3,LL ST-12->ST-09,ST-12,risk,risk,adaptive,risk,Moderate Leader,183,-0.0013306731533041672,0.009353069155058617,42.00157604412924,53.551912568306015,0.008556798275596612,0.3169716945677812,
ST-09,3,LL ST-09->ST-12,ST-12,risk,risk,adaptive,risk,Moderate Leader,102,-0.0013306731533041672,0.016139026832559317,42.00157604412924,55.88235294117647,0.01534150607495811,0.06955445179406827,*
ST-09,3,LL ST-03->ST-09,ST-03,risk,risk,risk,risk,Strong Leader,100,0.002473975529950731,7.463767000654848e-05,44.3335709194583,46.0,-0.0013472176545507714,0.8172541721640114,
ST-09,3,LL ST-09->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,82,0.002473975529950731,-0.0013898885154258603,44.3335709194583,45.1219512195122,-0.003312656188886728,0.6089343235590561,
ST-09,3,LL FS-01->ST-09,FS-01,risk,risk,opportunity,opportunity,Strong Leader,8,0.0016512748849078563,-0.05402131286714345,44.52012383900929,25.0,-0.06068174126458666,0.07120419181125692,*
ST-09,3,LL ST-09->FS-01,FS-01,risk,risk,opportunity,opportunity,Strong Leader,8,0.0016512748849078563,0.03411384666367297,44.52012383900929,62.5,0.04004415534206074,0.11215747153282485,
ST-09,5,Co-occ ST-01B,ST-01B,risk,risk,opportunity,opportunity,Strong Positive,266,0.003262723730619623,0.005565314369108272,43.55426074289876,50.0,0.002302590638488649,0.712527020019206,
